RUN	com.eurobits.gatling.agregador.simulations.AggRestSimulation	aggrestsimulation	1597138323490	 	3.0.3
REQUEST	185		login	1597138328747	1597138328839	OK	 
REQUEST	183		login	1597138328705	1597138328839	OK	 
REQUEST	186		login	1597138328767	1597138328842	OK	 
USER	AggRestSimulation	190	START	1597138328843	1597138328843
REQUEST	188		login	1597138328809	1597138328845	OK	 
USER	AggRestSimulation	191	START	1597138328864	1597138328864
REQUEST	184		login	1597138328726	1597138328845	OK	 
REQUEST	187		login	1597138328788	1597138328847	OK	 
REQUEST	189		login	1597138328825	1597138328861	OK	 
USER	AggRestSimulation	192	START	1597138328885	1597138328885
REQUEST	190		login	1597138328846	1597138328884	OK	 
REQUEST	191		login	1597138328865	1597138328896	OK	 
USER	AggRestSimulation	193	START	1597138328905	1597138328905
REQUEST	192		login	1597138328886	1597138328916	OK	 
USER	AggRestSimulation	194	START	1597138328926	1597138328926
USER	AggRestSimulation	195	START	1597138328947	1597138328947
USER	AggRestSimulation	196	START	1597138328962	1597138328962
USER	AggRestSimulation	197	START	1597138328982	1597138328982
REQUEST	193		login	1597138328906	1597138328986	OK	 
USER	AggRestSimulation	198	START	1597138329003	1597138329003
USER	AggRestSimulation	199	START	1597138329024	1597138329024
USER	AggRestSimulation	200	START	1597138329044	1597138329044
REQUEST	194		login	1597138328927	1597138329050	OK	 
REQUEST	196		login	1597138328963	1597138329050	OK	 
REQUEST	195		login	1597138328948	1597138329050	OK	 
REQUEST	197		login	1597138328984	1597138329050	OK	 
REQUEST	199		login	1597138329024	1597138329059	OK	 
REQUEST	198		login	1597138329004	1597138329064	OK	 
USER	AggRestSimulation	201	START	1597138329067	1597138329067
REQUEST	200		login	1597138329045	1597138329077	OK	 
USER	AggRestSimulation	202	START	1597138329082	1597138329082
USER	AggRestSimulation	203	START	1597138329111	1597138329111
REQUEST	201		login	1597138329068	1597138329102	OK	 
REQUEST	202		login	1597138329083	1597138329114	OK	 
USER	AggRestSimulation	204	START	1597138329122	1597138329122
REQUEST	203		login	1597138329112	1597138329140	OK	 
USER	AggRestSimulation	205	START	1597138329143	1597138329143
USER	AggRestSimulation	206	START	1597138329163	1597138329163
REQUEST	204		login	1597138329123	1597138329179	OK	 
USER	AggRestSimulation	207	START	1597138329184	1597138329184
REQUEST	205		login	1597138329144	1597138329199	OK	 
USER	AggRestSimulation	208	START	1597138329205	1597138329205
REQUEST	206		login	1597138329164	1597138329208	OK	 
REQUEST	207		login	1597138329184	1597138329225	OK	 
USER	AggRestSimulation	209	START	1597138329225	1597138329225
USER	AggRestSimulation	210	START	1597138329246	1597138329246
REQUEST	208		login	1597138329206	1597138329249	OK	 
REQUEST	209		login	1597138329226	1597138329261	OK	 
USER	AggRestSimulation	211	START	1597138329267	1597138329267
REQUEST	210		login	1597138329246	1597138329275	OK	 
USER	AggRestSimulation	212	START	1597138329287	1597138329287
REQUEST	211		login	1597138329267	1597138329298	OK	 
USER	AggRestSimulation	213	START	1597138329302	1597138329302
USER	AggRestSimulation	214	START	1597138329322	1597138329322
USER	AggRestSimulation	215	START	1597138329343	1597138329343
USER	AggRestSimulation	216	START	1597138329364	1597138329364
USER	AggRestSimulation	217	START	1597138329384	1597138329384
USER	AggRestSimulation	218	START	1597138329405	1597138329405
REQUEST	212		login	1597138329288	1597138329419	OK	 
USER	AggRestSimulation	219	START	1597138329425	1597138329425
USER	AggRestSimulation	220	START	1597138329446	1597138329446
REQUEST	216		login	1597138329364	1597138329452	OK	 
REQUEST	218		login	1597138329406	1597138329452	OK	 
REQUEST	215		login	1597138329344	1597138329452	OK	 
REQUEST	213		login	1597138329303	1597138329456	OK	 
REQUEST	214		login	1597138329323	1597138329452	OK	 
REQUEST	217		login	1597138329385	1597138329459	OK	 
USER	AggRestSimulation	221	START	1597138329463	1597138329463
USER	AggRestSimulation	222	START	1597138329482	1597138329482
REQUEST	219		login	1597138329427	1597138329461	OK	 
REQUEST	220		login	1597138329448	1597138329481	OK	 
REQUEST	221		login	1597138329467	1597138329500	OK	 
USER	AggRestSimulation	223	START	1597138329503	1597138329503
REQUEST	222		login	1597138329483	1597138329514	OK	 
USER	AggRestSimulation	224	START	1597138329523	1597138329523
REQUEST	223		login	1597138329503	1597138329534	OK	 
USER	AggRestSimulation	225	START	1597138329544	1597138329544
USER	AggRestSimulation	226	START	1597138329565	1597138329565
USER	AggRestSimulation	227	START	1597138329585	1597138329585
USER	AggRestSimulation	228	START	1597138329605	1597138329605
USER	AggRestSimulation	229	START	1597138329626	1597138329626
USER	AggRestSimulation	230	START	1597138329646	1597138329646
REQUEST	224		login	1597138329524	1597138329650	OK	 
USER	AggRestSimulation	231	START	1597138329667	1597138329667
REQUEST	228		login	1597138329606	1597138329671	OK	 
REQUEST	227		login	1597138329586	1597138329672	OK	 
REQUEST	225		login	1597138329545	1597138329671	OK	 
USER	AggRestSimulation	232	START	1597138329683	1597138329683
REQUEST	226		login	1597138329565	1597138329671	OK	 
REQUEST	229		login	1597138329627	1597138329683	OK	 
REQUEST	230		login	1597138329648	1597138329682	OK	 
USER	AggRestSimulation	233	START	1597138329703	1597138329703
REQUEST	231		login	1597138329669	1597138329699	OK	 
REQUEST	232		login	1597138329686	1597138329722	OK	 
USER	AggRestSimulation	234	START	1597138329724	1597138329724
REQUEST	233		login	1597138329704	1597138329736	OK	 
USER	AggRestSimulation	235	START	1597138329745	1597138329745
REQUEST	234		login	1597138329725	1597138329758	OK	 
USER	AggRestSimulation	236	START	1597138329765	1597138329765
USER	AggRestSimulation	237	START	1597138329786	1597138329786
REQUEST	235		login	1597138329746	1597138329789	OK	 
USER	AggRestSimulation	238	START	1597138329806	1597138329806
REQUEST	236		login	1597138329766	1597138329819	OK	 
REQUEST	237		login	1597138329786	1597138329819	OK	 
USER	AggRestSimulation	239	START	1597138329827	1597138329827
REQUEST	238		login	1597138329807	1597138329838	OK	 
USER	AggRestSimulation	240	START	1597138329842	1597138329842
REQUEST	239		login	1597138329827	1597138329855	OK	 
USER	AggRestSimulation	241	START	1597138329863	1597138329863
REQUEST	240		login	1597138329843	1597138329874	OK	 
USER	AggRestSimulation	242	START	1597138329883	1597138329883
REQUEST	241		login	1597138329863	1597138329898	OK	 
USER	AggRestSimulation	243	START	1597138329903	1597138329903
REQUEST	242		login	1597138329883	1597138329912	OK	 
USER	AggRestSimulation	244	START	1597138329924	1597138329924
USER	AggRestSimulation	245	START	1597138329944	1597138329944
USER	AggRestSimulation	246	START	1597138329965	1597138329965
USER	AggRestSimulation	247	START	1597138329985	1597138329985
USER	AggRestSimulation	248	START	1597138330006	1597138330006
USER	AggRestSimulation	249	START	1597138330026	1597138330026
REQUEST	243		login	1597138329904	1597138330028	OK	 
REQUEST	244		login	1597138329925	1597138330036	OK	 
REQUEST	246		login	1597138329966	1597138330036	OK	 
REQUEST	245		login	1597138329945	1597138330041	OK	 
REQUEST	247		login	1597138329987	1597138330041	OK	 
USER	AggRestSimulation	250	START	1597138330047	1597138330047
USER	AggRestSimulation	251	START	1597138330062	1597138330062
REQUEST	248		login	1597138330015	1597138330055	OK	 
